batch_index,num_vectors,latency_s,workers_at_time
8,60,1.9124445480010763,10
6,60,3.7766654080005537,10
7,60,4.324461981999775,10
0,60,4.826955852000538,10
3,60,4.953605705999507,10
2,60,5.5309803480013215,10
4,60,5.603225506001763,10
5,60,5.778132264000305,10
9,60,5.794655604000582,10
1,60,6.632635076999577,10
10,60,6.324157633000141,10
11,60,4.948607099999208,10
12,60,6.92846488899886,10
15,60,6.375420029999077,10
13,60,7.251107705000322,10
17,60,6.746542655000667,10
14,60,8.043548007000936,10
19,60,6.576373481999326,10
16,60,8.194140974999755,10
18,60,8.036356267002702,10
20,60,5.741864224000892,10
21,60,6.171230857002229,10
22,60,4.641785489999165,10
24,60,4.1217491239985975,10
23,60,4.958590875001391,10
26,60,4.64029467400178,10
25,60,6.8093250330020965,10
28,60,6.3641534140006115,10
31,60,5.437701622002351,10
27,60,7.59384655300164,10
33,60,4.9774557649980125,10
30,60,7.518946850999782,10
32,60,5.8588423729997885,10
34,60,5.026443754999491,10
29,60,8.020534837000014,10
35,60,4.666000036999321,10
36,60,3.858010337000451,10
37,60,4.302013215001352,10
40,60,3.665920574996562,10
38,60,5.560557152999536,10
39,60,5.578008029999182,10
43,60,5.041797765999945,10
44,60,5.122796006999124,10
46,60,4.729869735001557,10
42,60,6.24734082500072,10
47,60,4.492922475001251,10
45,60,7.661416773000383,10
50,60,4.296319869998115,10
48,60,6.077270147998206,10
41,60,9.473032366000552,10
52,60,4.349444889998267,10
54,60,3.6348786930029746,10
55,60,3.249696748000133,10
49,60,6.656230103999405,10
53,60,4.721944354001607,10
51,60,5.809601027998724,10
58,60,3.1558611399996153,10
56,60,4.184832195001945,10
57,60,3.6220104889980576,10
60,60,3.032779086002847,10
59,60,3.763771780002571,10
62,60,4.23126235699965,10
63,60,5.2649912260021665,10
61,60,6.4950066240016895,10
64,60,5.848882737998792,10
68,60,4.415735684000538,10
65,60,6.070678012001736,10
66,60,4.993599698998878,10
67,60,5.612403816998267,10
69,60,5.4323620590002974,10
70,60,5.180325199999061,10
71,60,4.79069943200011,10
73,60,4.559228795002127,10
74,60,4.902271595998172,10
76,60,4.827382043000398,10
72,60,5.903868252000393,10
79,60,4.380102327999339,10
75,60,5.698867440001777,10
77,60,5.430016489000991,10
80,60,5.957916859999386,10
78,60,6.2545674110006075,10
81,60,5.688789275998715,10
82,60,4.49521050200201,10
84,60,5.313682976000564,10
83,60,6.200954255000397,10
88,60,5.667550450001727,10
86,60,6.914082786999643,10
90,60,5.391293696000503,10
85,60,8.042776934002177,10
92,60,5.169065938000131,10
87,60,8.4992653349982,10
91,60,6.29352125999867,10
94,60,3.831307784003002,10
89,60,7.759120482998696,10
95,60,4.309819434998644,10
97,60,5.126736932001222,10
96,60,5.592474221997691,10
98,60,5.886067384002672,10
93,60,9.033741750001354,10
