batch_index,num_vectors,latency_s,workers_at_time
1,50,1.6559526350010856,15
3,50,2.5112153830013995,15
13,50,2.608965522998915,15
5,50,2.6638979319995997,15
12,50,2.6465416020000703,15
11,50,2.6569584569988365,15
9,50,2.6835373939993588,15
10,50,2.691392230999554,15
6,50,2.7145224809992214,15
7,50,2.7356552999990527,15
4,50,2.778945259999091,15
14,50,2.749874514998737,15
0,50,2.853014774998883,15
8,50,2.8159664689992496,15
2,50,2.849671848000071,15
15,50,1.220933349999541,15
16,50,0.675145101000453,15
17,50,0.658676053999443,15
18,50,1.0454449919998297,15
20,50,1.4337899290003406,15
21,50,1.6308683429997473,15
22,50,1.6449778619989956,15
23,50,1.6419644190009421,15
19,50,1.7166249279998738,15
24,50,1.6710340560002805,15
25,50,1.6499950100005663,15
27,50,1.618199809001453,15
28,50,1.6680758180009434,15
26,50,1.8613646180001524,15
29,50,1.8251170610001282,15
31,50,1.6537776549994305,15
30,50,2.0346957799993106,15
32,50,1.623062532999029,15
33,50,1.2683300520002376,15
34,50,0.9733492409995961,15
35,50,0.8901693070001784,15
37,50,1.002951968999696,15
38,50,1.533061861000533,15
36,50,1.5785419900003035,15
40,50,1.5265423309992912,15
41,50,1.600793297000564,15
42,50,1.558327703998657,15
39,50,1.6549485609994008,15
43,50,1.5695830670010764,15
44,50,1.5657286619989463,15
45,50,1.4880800190003356,15
48,50,1.540608102999613,15
47,50,1.675488625000071,15
49,50,1.5355338749996008,15
46,50,1.7259218409999448,15
50,50,1.4078548699999374,15
51,50,1.2862626659989473,15
54,50,0.8295956870006194,15
52,50,0.9688890270008415,15
53,50,1.189934975000142,15
55,50,1.476831879999736,15
58,50,1.3086626099993737,15
60,50,1.2148335940000834,15
61,50,1.309617957998853,15
57,50,1.7727923410002404,15
56,50,1.7973490340009448,15
59,50,1.6342037340000388,15
62,50,1.3539158799994766,15
64,50,1.3864268270008324,15
63,50,1.3915657929992449,15
65,50,1.5354266989997996,15
67,50,1.5159038239999063,15
66,50,1.7368289620008,15
69,50,1.3765709480012447,15
68,50,1.6995023939998646,15
71,50,1.289529293000669,15
70,50,1.3171459059994959,15
72,50,1.461086624998643,15
74,50,1.557615456998974,15
76,50,1.6549189590004971,15
75,50,1.6735538699995232,15
73,50,1.7494463159982843,15
77,50,1.6612180400006764,15
78,50,1.6404159489993617,15
79,50,1.6715748890001123,15
81,50,1.504305774000386,15
82,50,1.4632344599995122,15
83,50,1.3559351560015784,15
80,50,1.7769876570000633,15
84,50,1.3518569080006273,15
86,50,1.33220725800129,15
85,50,1.3697062570008711,15
