batch_index,num_vectors,latency_s,workers_at_time
3,100,1.9649991559999762,10
0,100,5.020217532000061,10
5,100,5.166410038999857,10
8,100,5.236143229999925,10
6,100,5.325356829000157,10
4,100,5.711531441000261,10
9,100,5.794970248000027,10
2,100,5.858043342000201,10
7,100,6.029295968000042,10
1,100,6.363960248999774,10
10,100,5.0644759410001825,10
11,100,2.7647306670000944,10
14,100,3.277264859999832,10
17,100,3.802492327999971,10
13,100,4.475269662999835,10
18,100,3.776731485000255,10
12,100,4.672754492999957,10
15,100,4.336990112999956,10
16,100,4.494208528000399,10
19,100,4.503008792999935,10
20,100,5.199657867000042,10
22,100,6.490078748000087,10
21,100,7.363134156999877,10
26,100,5.604122030999861,10
25,100,5.925698068999736,10
24,100,6.195341367999845,10
23,100,6.3846428150000065,10
27,100,6.2317443010001625,10
28,100,6.845024908000141,10
30,100,6.961670761999812,10
29,100,10.55785575300024,10
31,100,7.197479467999983,10
34,100,6.742723819000275,10
36,100,6.552851241999633,10
37,100,6.411784314000215,10
32,100,7.598815169000318,10
35,100,7.016899956999623,10
33,100,7.524718975999804,10
38,100,5.964264581999942,10
39,100,4.003895060999639,10
40,100,3.5222403520001535,10
42,100,7.422521198999675,10
46,100,7.240485854000326,10
48,100,7.1983058370001345,10
44,100,7.79950768100025,10
41,100,8.26263941399975,10
43,100,8.001946404000137,10
49,100,7.4938406910000595,10
45,100,8.222808555000029,10
47,100,7.973822867999843,10
50,100,6.019650916000046,10
51,100,3.1276274330002707,10
52,100,4.246230556000228,10
55,100,3.9355087560002175,10
56,100,4.187981421000131,10
53,100,4.5265472619998945,10
54,100,4.3767222080000465,10
57,100,4.404312183999991,10
59,100,4.4412049679999654,10
58,100,4.619695709000098,10
60,100,4.888312576000317,10
61,100,3.317044136000277,10
62,100,3.175746440000239,10
64,100,2.9796344900000804,10
66,100,3.0943057210001825,10
63,100,3.4966080100002728,10
65,100,3.2647469359999377,10
68,100,2.849075294999693,10
67,100,3.209083021999959,10
70,100,3.1835039949996826,10
69,100,3.5758469730003526,10
71,100,3.856692338999892,10
72,100,4.460481530999914,10
73,100,5.657731655000134,10
78,100,5.395314013999723,10
74,100,5.826887851000265,10
75,100,5.891403613999955,10
76,100,6.398682872999871,10
80,100,5.424320222999995,10
77,100,6.6489265590003015,10
79,100,6.003257035000388,10
81,100,6.507463359999747,10
82,100,7.652625812999759,10
85,100,7.012945702000252,10
83,100,7.838754883000092,10
88,100,6.784984910000276,10
90,100,6.710105217000091,10
84,100,8.07764290499972,10
87,100,7.442036451000149,10
89,100,7.157090466999762,10
86,100,8.449123048999809,10
91,100,5.715513895000186,10
92,100,5.150911887999882,10
93,100,5.4930706989998725,10
94,100,6.941079323999929,10
96,100,6.944910029000312,10
95,100,7.610952414999701,10
100,100,6.70599709499993,10
98,100,7.1783140950001325,10
97,100,7.37972994699976,10
101,100,7.151860082999974,10
99,100,8.488863603000027,10
102,100,5.73160307299986,10
103,100,6.72656350699981,10
104,100,5.465656670000044,10
109,100,7.554537901999993,10
105,100,8.430544852999901,10
107,100,8.854359138999826,10
108,100,8.975212966000072,10
110,100,9.916724898999746,10
106,100,11.204974714999935,10
111,100,10.523044476999985,10
112,100,11.236288231999879,10
114,100,8.440075196999715,10
113,100,9.85872491200007,10
115,100,7.303597556999648,10
117,100,6.199851954999758,10
118,100,6.542496967999796,10
116,100,7.633996518999993,10
119,100,6.072126664999814,10
120,100,5.475036205999913,10
121,100,5.602474239999992,10
123,100,5.597175650999816,10
122,100,5.954055902000164,10
124,100,10.454963004000092,10
126,100,9.348520217999976,10
125,100,10.82788216200015,10
127,100,11.296707835999769,10
130,100,10.591697449999629,10
129,100,12.60826684199992,10
131,100,11.934921579000275,10
128,100,14.425296655999773,10
132,100,11.703463962000114,10
133,100,13.155496447000132,10
135,100,8.880700450999939,10
136,100,8.29499838699985,10
134,100,10.721664836999935,10
137,100,9.493773042000157,10
138,100,9.51611370899991,10
139,100,7.773691927999607,10
142,100,6.581639905999964,10
140,100,7.6900641229999565,10
141,100,7.794322146000013,10
144,100,4.7830394600000545,10
143,100,8.260315463000097,10
145,100,7.606181463000212,10
151,100,11.347012360000008,10
149,100,11.777097917999981,10
146,100,13.82450086100016,10
147,100,13.109153860999868,10
148,100,12.864198635999855,10
150,100,12.651965318999828,10
153,100,11.699986628999795,10
152,100,12.576408395999806,10
154,100,10.430930871999863,10
155,100,8.953014116999839,10
158,100,3.4817848429997866,10
157,100,4.414221560999977,10
156,100,5.240824081000028,10
160,100,5.144438614999672,10
163,100,4.532394885000031,10
162,100,5.3327527169999485,10
164,100,4.757624494000083,10
161,100,5.8436808030000975,10
159,100,6.000794376000158,10
165,100,4.9789010159997815,10
166,100,3.5146598919995995,10
167,100,2.8266196719996515,10
168,100,3.3783311080001113,10
170,100,4.878723729000285,10
173,100,4.858496952999758,10
172,100,5.010641622000094,10
174,100,4.993218546000207,10
177,100,4.765066683999976,10
169,100,6.051744477999819,10
171,100,5.62911516999975,10
176,100,4.999633704000189,10
175,100,5.415801704999922,10
178,100,4.286324201000298,10
179,100,5.731044903000111,10
180,100,7.073262732999865,10
181,100,7.122136702000262,10
182,100,7.919742279999809,10
187,100,7.503634255999714,10
184,100,7.994465116999891,10
186,100,7.969499409000036,10
183,100,8.18072251700005,10
185,100,8.191300133000368,10
188,100,7.620346061999953,10
189,100,5.213806999000099,10
191,100,4.398193650999929,10
190,100,5.505115423999996,10
194,100,5.15630591199988,10
195,100,5.169874169000195,10
197,100,5.142820384000061,10
192,100,5.786851852000382,10
193,100,5.923081323000133,10
196,100,5.6003275350003605,10
199,100,4.358890211000016,10
198,100,6.439027901999907,10
201,100,3.610554790000151,10
200,100,5.137936121000166,10
203,100,3.2117942760000915,10
202,100,3.737232535000203,10
204,100,4.3605594630003,10
206,100,4.032544055000017,10
208,100,3.686390844000016,10
207,100,4.611084540999855,10
205,100,5.1658071899996685,10
209,100,4.69913086600036,10
210,100,4.714675444000022,10
211,100,4.511487598000258,10
212,100,4.488611318000039,10
213,100,4.219531553000252,10
215,100,4.821473639000033,10
214,100,5.671036383000228,10
217,100,4.991544647999945,10
216,100,5.251286242999868,10
219,100,4.252114483999776,10
218,100,5.513145676000022,10
223,100,3.138299852000273,10
220,100,3.9537453770003594,10
221,100,3.6264651440001217,10
222,100,3.6018014030000813,10
227,100,4.628295035000065,10
226,100,4.7416244399996685,10
225,100,4.923198350999883,10
224,100,5.949318138000308,10
233,100,4.312751753000157,10
228,100,5.212917518000268,10
232,100,4.9374296040000445,10
230,100,5.167751335000048,10
229,100,5.278140827000243,10
231,100,5.422588506000011,10
235,100,4.418022370000017,10
236,100,4.358849697999631,10
234,100,5.26236422699958,10
238,100,4.497219731999849,10
239,100,4.700012681999851,10
237,100,5.137908786000025,10
240,100,4.7385483630000635,10
242,100,4.807660537000174,10
243,100,4.563428485999793,10
241,100,5.02442790799978,10
245,100,3.7038361429999895,10
244,100,4.5912513469997975,10
247,100,3.9450640049999492,10
249,100,3.714184457999636,10
248,100,4.274915358000271,10
250,100,3.9883449659996586,10
251,100,4.170161628000187,10
246,100,5.123668543999884,10
253,100,4.638982402999773,10
252,100,5.13980252500005,10
254,100,3.5063995719997365,10
255,100,2.8848483269998724,10
256,100,3.2185231640000893,10
257,100,3.8216184050002084,10
258,100,3.7326562379998904,10
259,100,3.6520272459997614,10
260,100,4.279309865999949,10
262,100,4.001480727999933,10
261,100,4.8755815249996886,10
264,100,3.9727793760002896,10
263,100,4.562929978999819,10
266,100,3.6672258959997635,10
265,100,4.596624570000131,10
269,100,3.4861576460002652,10
268,100,3.7166303049998533,10
267,100,5.494564041000103,10
270,100,4.21067794999999,10
271,100,4.614160577999883,10
273,100,4.397810745999777,10
