batch_index,num_vectors,latency_s,workers_at_time
0,300,3.8447196889974293,5
5,300,2.94194981200053,5
6,300,2.5334652370002004,5
7,300,3.23922680999749,5
8,300,2.7416928349994123,5
9,300,2.6327607420025743,5
10,300,2.9479599520018382,5
11,300,3.8081105919991387,5
12,300,4.115597996998986,5
13,300,4.467858104999323,5
14,300,4.396068622998428,5
15,300,4.158050042002287,5
16,300,4.157649160999426,5
17,300,4.0870156419987325,5
18,300,4.476539540999511,5
19,300,5.764382512999873,5
20,300,4.065454479998152,5
21,300,3.922673934001068,5
22,300,5.041088581998338,5
23,300,20.092570711000008,5
24,300,4.6912555290000455,5
25,300,3.3767869049988803,5
26,300,3.726681792999443,5
27,300,3.246732466999674,5
28,300,3.25323493399992,5
29,300,2.5218797699999413,5
30,300,2.63036356199882,5
31,300,2.8383585029987444,5
32,300,3.4672388640028657,5
33,300,3.730246037001052,5
34,300,3.656517903000349,5
35,300,4.276372895001259,5
36,300,4.575888512998063,5
37,300,4.168484621000971,5
38,300,4.301737746001891,5
39,300,3.989124076997541,5
40,300,5.0349338939995505,5
41,300,5.197250978999364,5
42,300,6.007154961000197,5
43,300,5.874477483997907,5
44,300,5.533666857998469,5
45,300,5.395050525999977,5
46,300,6.113152784000704,5
47,300,7.148095831998944,5
48,300,5.908893584000907,5
49,300,6.724818187998608,5
50,300,6.248642528000346,5
51,300,6.33863506200214,5
52,300,6.279748985998594,5
53,300,5.331906405001064,5
54,300,6.164940380996995,5
55,300,6.5292998570002965,5
56,300,5.93077698200068,5
57,300,4.847702464998292,5
58,300,4.125246215000516,5
59,300,3.9329305220016977,5
60,300,5.791045287001907,5
61,300,7.168404735999502,5
62,300,6.393005306999839,5
63,300,6.88433571099813,5
64,300,7.305582543998753,5
65,300,6.332192228997883,5
66,300,6.827612665998458,5
67,300,6.362024762998772,5
68,300,6.595046389997151,5
69,300,6.5173464129984495,5
70,300,6.832678789000056,5
71,300,6.1343992429974605,5
72,300,6.9257448319986,5
73,300,6.6259382979988,5
74,300,6.464772641000309,5
75,300,5.990051015996869,5
76,300,8.271944290001557,5
77,300,8.45703960100218,5
78,300,5.403047075000359,5
79,300,5.819703731001937,5
80,300,5.814072477998707,5
81,300,7.792341403001046,5
82,300,6.90215776399782,5
83,300,6.067253258999699,5
84,300,5.942380300999503,5
85,300,7.061336017999565,5
86,300,7.860527905002527,5
87,300,7.61305184199955,5
88,300,6.927987191000284,5
89,300,9.16782607300047,5
90,300,8.548541537998972,5
91,300,7.765036330001749,5
92,300,7.560729352000635,5
93,300,7.752757073998509,5
94,300,8.506892725999933,5
95,300,8.243728768000437,5
96,300,8.931830794001144,5
97,300,7.7540345859997615,5
98,300,10.927084021001065,5
99,300,7.508003214999917,5
100,300,7.269187458001397,5
101,300,8.717754323999543,5
102,300,8.737665325999842,5
103,300,8.836231492001389,5
104,300,8.201004476999515,5
105,300,4.255859363001946,5
106,300,3.1928667109968956,5
107,300,3.5997019140013435,5
108,300,4.217351013001462,5
109,300,3.584594220999861,5
110,300,5.399346625999897,5
111,300,4.277412516999902,5
112,300,3.6609114179991593,5
113,300,3.3371833950004657,5
114,300,3.3075209710004856,5
115,300,3.40676086899839,5
116,300,3.328398907000519,5
117,300,3.1573674819992448,5
118,300,3.468599316001928,5
119,300,3.294993292001891,5
120,300,5.56125258099928,5
121,300,6.548096029997396,5
122,300,7.205485200000112,5
123,300,7.13703901199915,5
124,300,7.176473860999977,5
