batch_index,num_vectors,latency_s,workers_at_time
0,200,14.423378925999714,10
2,200,16.008151441998052,10
1,200,16.153528197002743,10
6,200,16.187140563000867,10
9,200,16.2854499770001,10
3,200,16.40752853199956,10
4,200,16.41935238899896,10
5,200,16.417795466000825,10
7,200,16.406954361002136,10
8,200,16.40979465700002,10
10,200,3.032956537001155,10
11,200,5.13901813800112,10
13,200,5.1111785209977825,10
12,200,5.6005789219998405,10
14,200,5.363391401999252,10
15,200,5.362446997998632,10
17,200,5.332784951999201,10
16,200,5.416527404999215,10
19,200,5.395325755001977,10
18,200,5.429083324997919,10
20,200,4.7457066220013076,10
21,200,2.770369556001242,10
22,200,4.966211539001961,10
26,200,4.854788403001294,10
23,200,5.155003672000021,10
24,200,5.263053106998996,10
25,200,5.555858044997876,10
29,200,5.574520160000247,10
28,200,5.606177254998329,10
27,200,5.86080070999742,10
30,200,5.538444944999355,10
31,200,4.459789151998848,10
32,200,4.449969661000068,10
33,200,4.804517930002476,10
34,200,4.8428492749990255,10
35,200,5.037533943999733,10
36,200,4.7481289080024,10
37,200,4.927168882000842,10
38,200,4.935116646000097,10
39,200,4.801080817000184,10
40,200,4.753576769999199,10
41,200,4.523813165997126,10
42,200,4.56207381099739,10
43,200,4.276964145999955,10
44,200,4.5768131489967345,10
45,200,4.947412669000187,10
46,200,5.113756368002214,10
48,200,5.162855911003135,10
47,200,5.244739620000473,10
50,200,5.116143429000658,10
49,200,5.145594369998435,10
51,200,4.962464874999569,10
52,200,4.107116465998843,10
53,200,4.264862957999867,10
54,200,4.375025205998099,10
55,200,4.8256851980004285,10
56,200,5.083759416000248,10
58,200,5.321640977002971,10
59,200,5.419004897998093,10
60,200,5.490474439000536,10
57,200,5.841607155998645,10
61,200,5.662763557000289,10
62,200,4.510622670997691,10
63,200,4.2893053330008115,10
64,200,4.211967256000207,10
65,200,4.441221183002199,10
66,200,4.641209175999393,10
68,200,4.802084341998125,10
67,200,5.0016155729972525,10
69,200,4.825699403998442,10
70,200,4.982092982998438,10
71,200,4.786915827000485,10
72,200,4.830388652000693,10
73,200,4.7528884329985885,10
74,200,4.338211072001286,10
75,200,4.452322920998995,10
76,200,4.80245400199783,10
77,200,5.86167587899763,10
78,200,6.083506902999943,10
79,200,6.206288269000652,10
80,200,6.1739866150019225,10
82,200,6.224151469999924,10
81,200,7.179235415998846,10
84,200,6.627291609998792,10
83,200,6.865549183999974,10
85,200,6.5913188779995835,10
86,200,6.630151630997716,10
87,200,6.0940763389990025,10
89,200,6.34603877599875,10
90,200,6.395369777001179,10
88,200,7.30770556400239,10
91,200,6.874976446000801,10
94,200,6.840331221002998,10
92,200,7.175419561001036,10
93,200,7.134284709001804,10
95,200,6.643582656997751,10
96,200,6.438783018998947,10
97,200,7.017205836997164,10
98,200,6.70469652400061,10
100,200,6.5378105959971435,10
99,200,7.003135580998787,10
101,200,6.546689327999047,10
103,200,6.683753420002176,10
104,200,6.775831586001004,10
102,200,7.711180067999521,10
105,200,6.829850639001961,10
106,200,6.368655786001909,10
107,200,6.55289980499947,10
108,200,7.440508593001141,10
109,200,6.8915993709997565,10
110,200,7.259890247001749,10
111,200,6.816048272001353,10
112,200,6.718073790001654,10
113,200,6.627208680998592,10
114,200,6.685746952000045,10
116,200,6.674911499998416,10
115,200,7.074311388998467,10
117,200,6.027803020002466,10
118,200,6.192691059997742,10
119,200,6.866780715001369,10
120,200,6.746366359999229,10
121,200,7.248892805000651,10
122,200,7.635516334998101,10
123,200,7.591688422999141,10
124,200,7.07902769499924,10
126,200,6.9063234539971745,10
125,200,7.248896986999171,10
127,200,6.6710989759994845,10
128,200,6.9691064590006135,10
130,200,6.818325484000525,10
129,200,7.290195948000473,10
131,200,6.661241521000193,10
132,200,6.748734821998369,10
133,200,6.800334170999122,10
134,200,6.982146220001596,10
135,200,7.059333886998502,10
136,200,7.133230019000621,10
137,200,7.035125348000292,10
138,200,6.845872481000697,10
140,200,7.295507497998187,10
141,200,7.246224075999635,10
139,200,8.044142094000563,10
142,200,7.161105514001974,10
143,200,7.213741617000778,10
144,200,6.970930370000133,10
145,200,7.072179621998657,10
146,200,7.544265352000366,10
147,200,7.140531570999883,10
148,200,7.075357514000643,10
149,200,6.336306080000213,10
150,200,6.4993162249993475,10
151,200,6.576398844998039,10
152,200,6.727279159000318,10
153,200,6.90631514100096,10
154,200,6.99402280600043,10
155,200,6.924443577001512,10
156,200,6.719635380999534,10
157,200,7.883247621997725,10
158,200,6.462175043998286,10
160,200,6.445449639999424,10
161,200,6.216149580999627,10
159,200,7.086712672000431,10
163,200,5.658961438002734,10
162,200,5.948161930999049,10
164,200,5.499315470999136,10
166,200,5.130657935002091,10
165,200,5.887203964000946,10
168,200,6.207647415998508,10
167,200,6.286684255999717,10
169,200,5.477516467999521,10
171,200,5.888280912000482,10
170,200,6.037460689996806,10
172,200,5.740510322000773,10
173,200,5.687935633999587,10
174,200,5.834137603000272,10
175,200,5.595383714000491,10
176,200,5.6308081049974135,10
178,200,6.415980690999277,10
177,200,6.696491659000458,10
179,200,6.268431331001921,10
