batch_index,num_vectors,latency_s,workers_at_time
2,150,4.061842520999562,8
0,150,6.375001571999746,8
6,150,7.1236256979991595,8
3,150,7.411780980999538,8
4,150,7.577967887998966,8
5,150,7.59814159599955,8
1,150,7.7220048580002185,8
7,150,7.720176906999768,8
8,150,4.2603796439998405,8
9,150,3.202293741000176,8
13,150,5.506204497998624,8
11,150,5.935247575000176,8
10,150,6.585033217999808,8
12,150,6.24635091699929,8
15,150,6.502286369999638,8
14,150,6.5917368219998025,8
16,150,5.989942066000367,8
17,150,5.284666777999519,8
18,150,4.226141289000225,8
19,150,4.794881236999572,8
24,150,5.208298559999093,8
21,150,6.001701535999018,8
22,150,5.710228729998562,8
23,150,5.878211960000044,8
25,150,5.5811918299987155,8
20,150,6.732358630000817,8
26,150,4.039337397998679,8
27,150,3.3399031370008743,8
28,150,6.217112082998938,8
29,150,6.651025195000329,8
30,150,6.569894620999548,8
33,150,7.014538868001182,8
32,150,7.1903038090003975,8
31,150,7.520313138998972,8
34,150,6.688443102999372,8
35,150,6.629096206999748,8
36,150,5.614656648000164,8
38,150,5.690557177000301,8
37,150,5.979475123000157,8
39,150,6.663188294000065,8
43,150,6.142563948000316,8
40,150,7.224546561999887,8
41,150,7.259859730000244,8
42,150,6.9366777510003885,8
44,150,5.920118361000277,8
46,150,5.750728229999368,8
45,150,6.190462991000459,8
48,150,6.004796946999704,8
47,150,6.469708828999501,8
49,150,7.023104162999516,8
50,150,7.0959950420001405,8
51,150,7.100510551999832,8
52,150,6.503721266000866,8
54,150,5.509366628000862,8
53,150,5.80012477299897,8
56,150,6.105306594001377,8
55,150,6.946799637998993,8
57,150,5.85476556499998,8
58,150,6.7543548779995035,8
59,150,6.774080449999019,8
61,150,6.659271233998879,8
60,150,7.407267987999148,8
62,150,7.164723255998979,8
64,150,6.649763011000687,8
65,150,7.298708222999267,8
63,150,8.538166063000972,8
66,150,6.976533523999024,8
67,150,7.7280705150005815,8
70,150,6.156770543999301,8
68,150,6.798663883999325,8
69,150,6.534996088999833,8
71,150,4.53982096099935,8
73,150,4.767344117000903,8
74,150,5.607752255000378,8
72,150,6.6938375379995705,8
76,150,5.4936775419992045,8
75,150,6.533047248000003,8
77,150,6.385926254999504,8
79,150,5.864280614001473,8
78,150,6.8604661019999185,8
80,150,5.1616557340003055,8
81,150,4.26395618999959,8
82,150,4.1686081620009645,8
84,150,4.035994531999677,8
83,150,5.573752750000494,8
85,150,4.968256461999772,8
86,150,4.852430191000167,8
87,150,4.7396339749993786,8
88,150,5.407276020998324,8
89,150,5.019388536999031,8
90,150,5.065244110001004,8
91,150,4.5087930129993765,8
93,150,4.3234530269983225,8
94,150,4.200576358000035,8
92,150,5.0683697940003185,8
95,150,4.743773549998878,8
97,150,4.3418939800012595,8
96,150,4.696883890001118,8
98,150,4.915147542000341,8
99,150,4.292190518999632,8
101,150,3.9929466060002596,8
100,150,4.4230977469997015,8
102,150,4.429444393999802,8
103,150,4.232029106999107,8
104,150,4.596879544998956,8
105,150,4.67738150599871,8
106,150,4.574376640000992,8
107,150,4.480451082001309,8
109,150,3.9159334779997153,8
110,150,4.097556405000432,8
108,150,4.732776566999746,8
111,150,4.461691878001147,8
112,150,3.8907867830002942,8
113,150,3.986739038000451,8
114,150,4.27890576900063,8
