batch_index,num_vectors,latency_s,workers_at_time
6,150,4.773654463002458,10
2,150,7.9806010219981545,10
4,150,8.276668845999666,10
9,150,8.275730500001373,10
1,150,8.453387557001406,10
5,150,8.583777238000039,10
7,150,8.595089430000371,10
0,150,8.803146185000514,10
8,150,8.745235525999306,10
3,150,8.8067464199994,10
10,150,4.813175786999636,10
11,150,6.886743760998797,10
12,150,7.698419209998974,10
13,150,7.758229566999944,10
14,150,8.27696661400114,10
18,150,8.013504901999113,10
19,150,8.114569798999582,10
15,150,8.314136136999878,10
16,150,8.309173882000323,10
17,150,8.298771776000649,10
20,150,8.018779003999953,10
21,150,6.780776633000642,10
22,150,7.194524537000689,10
23,150,7.448920969996834,10
24,150,8.11187290000089,10
27,150,8.698769347996858,10
29,150,8.788395081999624,10
26,150,8.997226577001129,10
30,150,8.666505897002935,10
25,150,9.900864309001918,10
28,150,10.085660487999121,10
31,150,6.259762858000613,10
33,150,6.798673167999368,10
32,150,7.200113105998753,10
34,150,6.022634288001427,10
36,150,6.332314155999484,10
35,150,6.638682046999747,10
38,150,6.035918200999731,10
37,150,6.776834089003387,10
39,150,7.140450114999112,10
41,150,6.1808280529985495,10
40,150,7.229189616999065,10
42,150,5.486069031001534,10
44,150,5.503039616000024,10
43,150,6.744439991998661,10
46,150,6.024431124998955,10
47,150,6.574674210998637,10
48,150,6.667855724001129,10
45,150,7.585007175999635,10
51,150,6.674055571998906,10
49,150,7.755514279000636,10
50,150,7.969825520998711,10
52,150,6.7236565839994,10
53,150,7.008443733000604,10
54,150,6.429894995999348,10
55,150,6.790034083998762,10
56,150,6.538180406001629,10
58,150,6.156236494000041,10
57,150,7.593439731001126,10
59,150,6.993226186001266,10
61,150,6.3724777690003975,10
60,150,7.300381168999593,10
62,150,6.668331819997547,10
63,150,6.601372362001712,10
64,150,6.60119936800038,10
65,150,7.011254601999099,10
66,150,7.057724488000531,10
67,150,6.716860453001573,10
68,150,6.553798470999027,10
69,150,6.461078370997711,10
70,150,6.244057646999863,10
71,150,6.271129755001311,10
72,150,6.836455192998983,10
73,150,6.840248045999033,10
74,150,7.9119926759995,10
75,150,6.192597355999169,10
77,150,6.061683871997957,10
76,150,6.816030424000928,10
78,150,5.971464676000323,10
79,150,6.906031383001391,10
80,150,7.054905944998609,10
81,150,7.9786916929988365,10
82,150,7.331410736001999,10
83,150,7.6266525909995835,10
84,150,7.189460584999324,10
85,150,8.103201710000576,10
87,150,7.493429517999175,10
86,150,8.571862344000692,10
88,150,8.09059123300176,10
89,150,6.9484936490007385,10
90,150,6.85766191500079,10
92,150,6.837003857999662,10
91,150,7.108853456000361,10
93,150,6.813065356996958,10
94,150,7.829148015000101,10
95,150,6.920478908003133,10
96,150,7.237176852002449,10
98,150,6.917730091001431,10
97,150,7.746317108001676,10
99,150,6.881057940998289,10
100,150,7.539052062998962,10
102,150,6.327637112997763,10
101,150,8.131544248000864,10
103,150,7.773987319000298,10
104,150,9.076824567000585,10
105,150,9.21317755400014,10
106,150,9.368789915999514,10
107,150,9.461459386999195,10
109,150,9.291764638997847,10
108,150,9.449906574001943,10
110,150,9.119666932001564,10
111,150,9.26453586199932,10
112,150,8.044447822998336,10
113,150,9.160452560998237,10
114,150,8.48343315099919,10
115,150,8.134079382998607,10
116,150,7.425017261997709,10
117,150,7.905329460998473,10
119,150,7.746499337001296,10
120,150,8.010017434000474,10
118,150,9.31615538999904,10
121,150,8.923781913999846,10
122,150,9.588712337001198,10
123,150,8.071234869999898,10
125,150,7.2909886310008005,10
126,150,7.373217835000105,10
127,150,7.244563244999881,10
124,150,9.302212829999917,10
128,150,7.805515028001537,10
130,150,7.087545538000995,10
131,150,6.51704763700036,10
129,150,8.174813760000688,10
132,150,6.536531293000735,10
133,150,6.283550157000718,10
134,150,6.547329223001725,10
135,150,6.318182561000867,10
136,150,6.5541900629978045,10
137,150,6.529361685999902,10
139,150,6.787005761998444,10
138,150,7.641816037001263,10
140,150,6.475661796001077,10
141,150,6.7130367739991925,10
142,150,6.740290723999351,10
143,150,9.142277474998991,10
145,150,10.140007660000265,10
144,150,10.285974842001451,10
146,150,9.684458038998855,10
147,150,11.168907818999287,10
148,150,10.724632378998649,10
149,150,11.06915102199855,10
150,150,11.757324671998504,10
151,150,12.33365008400142,10
152,150,12.005128399003297,10
153,150,10.153965626999707,10
155,150,9.066951799999515,10
154,150,9.407225942002697,10
156,150,10.102302428000257,10
157,150,7.968918601000041,10
158,150,8.785415608999756,10
160,150,8.011749894998502,10
161,150,7.4401518589984335,10
159,150,9.272311032997095,10
163,150,6.905048622997128,10
162,150,8.706744750998041,10
165,150,6.489425825999206,10
164,150,6.867661562999274,10
167,150,6.134110406997934,10
166,150,6.63750526199874,10
168,150,7.249242833000608,10
169,150,7.1558122520000325,10
171,150,7.716557206000289,10
172,150,7.265938815999107,10
170,150,8.73649597199983,10
174,150,6.981393611000385,10
173,150,8.032880617996852,10
175,150,7.495798875999753,10
177,150,6.673818967999978,10
176,150,7.055360189999192,10
179,150,6.814575028998661,10
178,150,7.152900458997465,10
180,150,6.312530210998375,10
181,150,6.040760561001662,10
182,150,5.701502700001583,10
183,150,5.49599883799965,10
184,150,5.9999585680016025,10
185,150,6.357284697001887,10
187,150,5.904051616002107,10
186,150,6.300438958001905,10
189,150,4.930538860000524,10
188,150,5.352062714999192,10
191,150,5.123523750000459,10
190,150,5.486787565998384,10
192,150,5.562611749999633,10
193,150,5.0056346759993176,10
194,150,5.806749322997348,10
196,150,5.132068622999213,10
195,150,5.72955683499822,10
197,150,7.1944612199986295,10
198,150,5.947411899000144,10
199,150,6.02022627399856,10
201,150,6.256805429999076,10
200,150,6.541643810000096,10
202,150,5.91236077099893,10
203,150,6.613245880998875,10
205,150,5.089947779997601,10
204,150,5.4637790720007615,10
206,150,5.3390948199994455,10
209,150,4.601319142999273,10
208,150,5.127139573000022,10
207,150,5.829548278001312,10
210,150,5.413348097998096,10
211,150,5.582070167998609,10
212,150,6.451402444999985,10
213,150,5.776803201002622,10
214,150,5.910506023003109,10
215,150,6.031053375998454,10
216,150,5.833354506998148,10
217,150,6.049336751002556,10
218,150,6.285160585000995,10
219,150,6.252557556999818,10
220,150,6.555940616999578,10
221,150,6.980448566999257,10
222,150,6.934424809998745,10
224,150,6.507767057999445,10
223,150,7.128135243998258,10
226,150,6.4358061569982965,10
225,150,7.518898377002188,10
228,150,5.975603882998257,10
227,150,6.358832942998561,10
229,150,6.378762824999285,10
230,150,7.129025606998766,10
231,150,7.109175022000272,10
232,150,7.433160365999356,10
233,150,7.486249403002148,10
234,150,7.459875836997526,10
235,150,7.168535034001252,10
236,150,6.561705537998932,10
237,150,6.541176983999321,10
238,150,7.622010932998819,10
239,150,6.79865067100036,10
241,150,5.71930549100216,10
240,150,6.815744581999752,10
243,150,6.295154827999795,10
245,150,6.455590256002324,10
242,150,7.1152557370005525,10
244,150,7.053837948998989,10
246,150,6.805533220001962,10
247,150,6.062154120998457,10
248,150,5.844393731000309,10
249,150,7.187967942998512,10
250,150,7.5432217070010665,10
251,150,8.727003283998783,10
252,150,8.074997768002504,10
254,150,8.30154357399806,10
253,150,8.741662168999028,10
255,150,8.596955754997907,10
256,150,8.826893320001545,10
258,150,7.784117538998544,10
257,150,9.09345249100079,10
259,150,7.796239354000136,10
260,150,6.255708704000426,10
262,150,5.498628449997341,10
261,150,6.6311188290019345,10
264,150,6.167420761998073,10
265,150,6.383842254999763,10
263,150,7.325393769999209,10
266,150,6.628944342999603,10
